TIME,CH0,CH1,
19:17:16,0.000001,0.000000,
19:17:26:031,-73.899994,-100.000000,
19:17:26,0.000001,0.000000,
19:17:36:285,-73.899994,-100.000000,
19:17:36,0.000001,0.000000,
19:17:46:081,-74.000000,-100.000000,
19:17:46,0.000001,0.000000,
19:17:56:037,-74.099998,-100.000000,
19:17:56,0.000001,0.000000,
19:18:06:090,-74.099998,-100.000000,
19:18:06,0.000001,0.000000,
19:18:16:035,-74.199997,-100.000000,
19:18:16,0.000001,0.000000,
19:18:26:134,-74.199997,-100.000000,
19:18:26,0.000001,0.000000,
19:18:36:141,-74.300003,-100.000000,
19:18:36,0.000001,0.000000,
19:18:46:138,-74.300003,-100.000000,
19:18:46,0.000001,0.000000,
19:18:56:239,-74.400002,-100.000000,
19:18:56,0.000001,0.000000,
19:19:06:132,-74.400002,-100.000000,
19:19:06,0.000001,0.000000,
19:19:16:032,-74.500000,-100.000000,
19:19:16,0.000001,0.000000,
19:19:26:040,-74.599998,-100.000000,
19:19:26,0.000001,0.000000,
19:19:36:187,-74.599998,-100.000000,
19:19:36,0.000001,0.000000,
19:19:46:139,-74.699997,-100.000000,
19:19:46,0.000001,0.000000,
19:19:56:030,-74.699997,-100.000000,
19:19:56,0.000001,0.000000,
19:20:06:141,-74.800003,-100.000000,
19:20:06,0.000001,0.000000,
19:20:16:081,-74.800003,-100.000000,
19:20:16,0.000001,0.000000,
19:20:26:090,-74.899994,-100.000000,
19:20:26,0.000001,0.000000,
19:20:36:085,-74.899994,-100.000000,
19:20:36,0.000001,0.000000,
19:20:46:090,-75.000000,-100.000000,
19:20:46,0.000001,0.000000,
19:20:56:138,-75.000000,-100.000000,
19:20:56,0.000001,0.000000,
19:21:06:192,-75.100006,-100.000000,
19:21:06,0.000001,0.000000,
19:21:15:981,-75.199997,-100.000000,
19:21:16,0.000001,0.000000,
19:21:26:031,-75.199997,-100.000000,
19:21:26,0.000001,0.000000,
19:21:35:981,-75.300003,-100.000000,
19:21:36,0.000001,0.000000,
19:21:46:088,-75.300003,-100.000000,
19:21:46,0.000009,0.000000,
19:21:56:288,-75.400002,-100.000000,
19:21:56,0.000004,0.000000,
19:22:06:031,-75.400002,-100.000000,
19:22:06,0.000002,0.000000,
19:22:16:084,-75.500000,-100.000000,
19:22:16,0.000001,0.000000,
19:22:26:084,-75.500000,-100.000000,
19:22:26,0.000001,0.000000,
19:22:36:190,-75.599998,-100.000000,
19:22:36,0.000001,0.000000,
19:22:46:141,-75.699997,-100.000000,
19:22:46,0.000001,0.000000,
19:22:56:240,-75.699997,-100.000000,
19:22:56,0.000001,0.000000,
19:23:06:134,-75.699997,-100.000000,
19:23:06,0.000001,0.000000,
19:23:16:062,-75.800003,-100.000000,
19:23:16,0.000001,0.000000,
19:23:25:982,-75.800003,-100.000000,
19:23:26,0.000001,0.000000,
19:23:36:088,-75.800003,-100.000000,
19:23:36,0.000001,0.000000,
19:23:46:041,-75.900002,-100.000000,
19:23:46,0.000001,0.000000,
19:23:56:190,-75.900002,-100.000000,
19:23:56,0.000001,0.000000,
19:24:06:034,-75.900002,-100.000000,
19:24:06,0.000001,0.000000,
19:24:16:247,-75.900002,-100.000000,
19:24:16,0.000001,0.000000,
19:24:26:040,-76.000000,-100.000000,
19:24:26,0.000001,0.000000,
19:24:36:241,-76.000000,-100.000000,
19:24:36,0.000001,0.000000,
19:24:46:031,-76.000000,-100.000000,
19:24:46,0.000001,0.000000,
19:24:55:987,-76.000000,-100.000000,
19:24:56,0.000001,0.000000,
19:25:06:035,-76.100006,-100.000000,
19:25:06,0.000001,0.000000,
19:25:16:036,-76.100006,-100.000000,
19:25:16,0.000001,0.000000,
19:25:26:037,-76.100006,-100.000000,
19:25:26,0.000001,0.000000,
19:25:36:083,-76.100006,-100.000000,
19:25:36,0.000002,0.000000,
19:25:46:133,-76.199997,-100.000000,
19:25:46,0.000002,0.000000,
19:25:56:239,-76.199997,-100.000000,
19:25:56,0.000002,0.000000,
19:26:06:030,-76.199997,-100.000000,
19:26:06,0.000002,0.000000,
19:26:16:084,-76.199997,-100.000000,
19:26:16,0.000002,0.000000,
19:26:26:095,-76.199997,-100.000000,
19:26:26,0.000002,0.000000,
19:26:36:082,-76.199997,-100.000000,
19:26:36,0.000001,0.000000,
19:26:46:084,-76.300003,-100.000000,
19:26:46,0.000001,0.000000,
19:26:56:153,-76.300003,-100.000000,
19:26:56,0.000001,0.000000,
19:27:06:091,-76.300003,-100.000000,
19:27:06,0.000001,0.000000,
19:27:16:237,-76.300003,-100.000000,
19:27:16,0.000001,0.000000,
19:27:26:137,-76.300003,-100.000000,
19:27:26,0.000001,0.000000,
19:27:36:237,-76.300003,-100.000000,
19:27:36,0.000001,0.000000,
19:27:46:185,-76.399994,-100.000000,
19:27:46,0.000001,0.000000,
19:27:55:988,-76.399994,-100.000000,
19:27:56,0.000001,0.000000,
19:28:06:037,-76.399994,-100.000000,
19:28:06,0.000001,0.000000,
19:28:16:091,-76.399994,-100.000000,
19:28:16,0.000001,0.000000,
19:28:26:100,-76.399994,-100.000000,
19:28:26,0.000001,0.000000,
19:28:36:036,-76.399994,-100.000000,
19:28:36,0.000001,0.000000,
19:28:46:034,-76.500000,-100.000000,
19:28:46,0.000001,0.000000,
19:28:56:243,-76.399994,-100.000000,
19:28:56,0.000001,0.000000,
19:29:06:037,-76.500000,-100.000000,
19:29:06,0.000001,0.000000,
19:29:16:085,-76.500000,-100.000000,
19:29:16,0.000001,0.000000,
19:29:26:041,-76.500000,-100.000000,
19:29:26,0.000001,0.000000,
19:29:36:242,-76.500000,-100.000000,
19:29:36,0.000001,0.000000,
19:29:46:086,-76.500000,-100.000000,
19:29:46,0.000001,0.000000,
19:29:56:046,-76.500000,-100.000000,
19:29:56,0.000001,0.000000,
19:30:06:084,-76.500000,-100.000000,
19:30:06,0.000001,0.000000,
19:30:16:188,-76.500000,-100.000000,
19:30:16,0.000001,0.000000,
19:30:26:098,-76.599998,-100.000000,
19:30:26,0.000001,0.000000,
19:30:36:132,-76.599998,-100.000000,
19:30:36,0.000001,0.000000,
19:30:46:032,-76.500000,-100.000000,
19:30:46,0.000001,0.000000,
19:30:55:981,-76.599998,-100.000000,
19:30:56,0.000001,0.000000,
19:31:06:091,-76.599998,-100.000000,
19:31:06,0.000001,0.000000,
19:31:16:206,-76.599998,-100.000000,
19:31:16,0.000001,0.000000,
19:31:26:140,-76.599998,-100.000000,
19:31:26,0.000001,0.000000,
19:31:35:990,-76.599998,-100.000000,
19:31:36,0.000001,0.000000,
19:31:46:136,-76.599998,-100.000000,
19:31:46,0.000001,0.000000,
19:31:56:036,-76.599998,-100.000000,
19:31:56,0.000001,0.000000,
19:32:06:033,-76.599998,-100.000000,
19:32:06,0.000001,0.000000,
19:32:16:033,-76.599998,-100.000000,
19:32:16,0.000001,0.000000,
19:32:26:142,-76.599998,-100.000000,
19:32:26,0.000001,0.000000,
19:32:36:133,-76.599998,-100.000000,
19:32:36,0.000001,0.000000,
19:32:46:035,-76.599998,-100.000000,
19:32:46,0.000001,0.000000,
19:32:56:038,-76.699997,-100.000000,
19:32:56,0.000001,0.000000,
19:33:06:034,-76.699997,-100.000000,
19:33:06,0.000001,0.000000,
19:33:15:985,-76.699997,-100.000000,
19:33:16,0.000001,0.000000,
19:33:26:136,-76.699997,-100.000000,
19:33:26,0.000001,0.000000,
19:33:36:189,-76.699997,-100.000000,
19:33:36,0.000001,0.000000,
19:33:46:132,-76.699997,-100.000000,
19:33:46,0.000001,0.000000,
19:33:56:085,-76.699997,-100.000000,
19:33:56,0.000001,0.000000,
19:34:06:139,-76.699997,-100.000000,
19:34:06,0.000001,0.000000,
19:34:16:291,-76.699997,-100.000000,
19:34:16,0.000001,0.000000,
19:34:26:082,-76.699997,-100.000000,
19:34:26,0.000001,0.000000,
19:34:35:986,-76.699997,-100.000000,
19:34:36,0.000001,0.000000,
19:34:46:038,-76.699997,-100.000000,
19:34:46,0.000001,0.000000,
19:34:55:981,-76.699997,-100.000000,
19:34:56,0.000001,0.000000,
19:35:06:088,-76.699997,-100.000000,
19:35:06,0.000001,0.000000,
19:35:16:191,-76.699997,-100.000000,
19:35:16,0.000001,0.000000,
19:35:26:134,-76.699997,-100.000000,
19:35:26,0.000001,0.000000,
19:35:35:989,-76.699997,-100.000000,
19:35:36,0.000001,0.000000,
19:35:46:141,-76.699997,-100.000000,
19:35:46,0.000001,0.000000,
19:35:56:242,-76.699997,-100.000000,
19:35:56,0.000001,0.000000,
19:36:06:036,-76.699997,-100.000000,
19:36:06,0.000001,0.000000,
19:36:16:289,-76.699997,-100.000000,
19:36:16,0.000001,0.000000,
19:36:26:082,-76.699997,-100.000000,
19:36:26,0.000001,0.000000,
19:36:36:085,-76.699997,-100.000000,
19:36:36,0.000001,0.000000,
19:36:46:136,-76.800003,-100.000000,
19:36:46,0.000001,0.000000,
19:36:56:033,-76.800003,-100.000000,
19:36:56,0.000001,0.000000,
19:37:06:081,-76.800003,-100.000000,
19:37:06,0.000001,0.000000,
19:37:15:981,-76.699997,-100.000000,
19:37:16,0.000001,0.000000,
19:37:26:081,-76.800003,-100.000000,
19:37:26,0.000001,0.000000,
19:37:36:242,-76.800003,-100.000000,
19:37:36,0.000001,0.000000,
19:37:46:133,-76.800003,-100.000000,
19:37:46,0.000001,0.000000,
19:37:56:142,-76.800003,-100.000000,
19:37:56,0.000001,0.000000,
19:38:06:035,-76.699997,-100.000000,
19:38:06,0.000001,0.000000,
19:38:16:191,-76.800003,-100.000000,
19:38:16,0.000001,0.000000,
19:38:26:084,-76.800003,-100.000000,
19:38:26,0.000001,0.000000,
19:38:36:141,-76.800003,-100.000000,
19:38:36,0.000001,0.000000,
19:38:46:090,-76.800003,-100.000000,
19:38:46,0.000001,0.000000,
19:38:56:133,-76.800003,-100.000000,
19:38:56,0.000001,0.000000,
19:39:06:089,-76.800003,-100.000000,
19:39:06,0.000001,0.000000,
19:39:16:206,-76.800003,-100.000000,
19:39:16,0.000001,0.000000,
19:39:26:083,-76.800003,-100.000000,
19:39:26,0.000001,0.000000,
19:39:35:983,-76.900002,-100.000000,
19:39:36,0.000001,0.000000,
19:39:46:090,-76.900002,-100.000000,
19:39:46,0.000001,0.000000,
19:39:56:032,-76.900002,-100.000000,
19:39:56,0.000001,0.000000,
19:40:06:084,-76.900002,-100.000000,
19:40:06,0.000001,0.000000,
19:40:16:035,-76.900002,-100.000000,
19:40:16,0.000001,0.000000,
19:40:26:134,-76.900002,-100.000000,
19:40:26,0.000001,0.000000,
19:40:36:185,-76.900002,-100.000000,
19:40:36,0.000001,0.000000,
19:40:46:091,-76.900002,-100.000000,
19:40:46,0.000001,0.000000,
19:40:56:240,-76.900002,-100.000000,
19:40:56,0.000001,0.000000,
19:41:06:141,-76.900002,-100.000000,
19:41:06,0.000001,0.000000,
19:41:16:031,-77.000000,-100.000000,
19:41:16,0.000001,0.000000,
19:41:26:135,-77.000000,-100.000000,
19:41:26,0.000001,0.000000,
19:41:36:036,-77.000000,-100.000000,
19:41:36,0.000001,0.000000,
19:41:46:083,-77.000000,-100.000000,
19:41:46,0.000001,0.000000,
19:41:55:980,-77.000000,-100.000000,
19:41:56,0.000001,0.000000,
19:42:06:036,-77.000000,-100.000000,
19:42:06,0.000001,0.000000,
19:42:16:040,-77.099998,-100.000000,
19:42:16,0.000001,0.000000,
19:42:26:137,-77.000000,-100.000000,
19:42:26,0.000001,0.000000,
19:42:36:084,-77.099998,-100.000000,
19:42:36,0.000001,0.000000,
19:42:46:141,-77.099998,-100.000000,
19:42:46,0.000001,0.000000,
19:42:56:140,-77.099998,-100.000000,
19:42:56,0.000001,0.000000,
19:43:06:033,-77.099998,-100.000000,
19:43:06,0.000001,0.000000,
19:43:16:141,-77.099998,-100.000000,
19:43:16,0.000001,0.000000,
19:43:26:036,-77.199997,-100.000000,
19:43:26,0.000001,0.000000,
19:43:36:040,-77.199997,-100.000000,
19:43:36,0.000001,0.000000,
19:43:46:139,-77.199997,-100.000000,
19:43:46,0.000001,0.000000,
19:43:56:089,-77.300003,-100.000000,
19:43:56,0.000001,0.000000,
19:44:06:182,-77.300003,-100.000000,
19:44:06,0.000001,0.000000,
19:44:16:031,-77.300003,-100.000000,
19:44:16,0.000001,0.000000,
19:44:26:134,-77.300003,-100.000000,
19:44:26,0.000001,0.000000,
19:44:36:038,-77.300003,-100.000000,
19:44:36,0.000001,0.000000,
19:44:46:191,-77.300003,-100.000000,
19:44:46,0.000001,0.000000,
19:44:56:036,-77.399994,-100.000000,
19:44:56,0.000001,0.000000,
19:45:06:132,-77.399994,-100.000000,
19:45:06,0.000001,0.000000,
19:45:16:187,-77.399994,-100.000000,
19:45:16,0.000001,0.000000,
19:45:26:133,-77.399994,-100.000000,
19:45:26,0.000001,0.000000,
19:45:36:191,-77.399994,-100.000000,
19:45:36,0.000001,0.000000,
19:45:46:091,-77.399994,-100.000000,
19:45:46,0.000001,0.000000,
19:45:56:140,-77.500000,-100.000000,
19:45:56,0.000001,0.000000,
19:46:06:031,-77.500000,-100.000000,
19:46:06,0.000001,0.000000,
19:46:16:088,-77.500000,-100.000000,
19:46:16,0.000001,0.000000,
19:46:26:040,-77.600006,-100.000000,
19:46:26,0.000001,0.000000,
19:46:36:084,-77.600006,-100.000000,
19:46:36,0.000002,0.000000,
19:46:46:137,-77.600006,-100.000000,
19:46:46,0.000017,0.000000,
19:46:56:081,-77.600006,-100.000000,
19:46:56,0.000010,0.000000,
19:47:06:136,-77.600006,-100.000000,
19:47:06,0.000005,0.000000,
19:47:16:186,-77.699997,-100.000000,
19:47:16,0.000002,0.000000,
19:47:26:133,-77.699997,-100.000000,
19:47:26,0.000001,0.000000,
19:47:36:084,-77.699997,-100.000000,
19:47:36,0.000001,0.000000,
19:47:46:034,-77.699997,-100.000000,
19:47:46,0.000001,0.000000,
19:47:56:084,-77.800003,-100.000000,
19:47:56,0.000001,0.000000,
19:48:06:136,-77.800003,-100.000000,
19:48:06,0.000001,0.000000,
19:48:16:036,-77.800003,-100.000000,
19:48:16,0.000001,0.000000,
19:48:26:184,-77.900002,-100.000000,
19:48:26,0.000001,0.000000,
19:48:36:091,-77.900002,-100.000000,
19:48:36,0.000001,0.000000,
19:48:46:132,-77.900002,-100.000000,
19:48:46,0.000001,0.000000,
19:48:56:036,-78.000000,-100.000000,
19:48:56,0.000001,0.000000,
19:49:06:138,-78.099998,-100.000000,
19:49:06,0.000001,0.000000,
19:49:16:082,-78.099998,-100.000000,
19:49:16,0.000001,0.000000,
19:49:26:040,-78.199997,-100.000000,
19:49:26,0.000001,0.000000,
19:49:36:136,-78.199997,-100.000000,
19:49:36,0.000001,0.000000,
19:49:46:039,-78.300003,-100.000000,
19:49:46,0.000001,0.000000,
19:49:56:141,-78.400002,-100.000000,
19:49:56,0.000001,0.000000,
19:50:06:089,-78.500000,-100.000000,
19:50:06,0.000001,0.000000,
19:50:16:032,-78.500000,-100.000000,
19:50:16,0.000001,0.000000,
19:50:26:140,-78.600006,-100.000000,
19:50:26,0.000001,0.000000,
19:50:36:088,-78.699997,-100.000000,
19:50:36,0.000001,0.000000,
19:50:46:145,-78.800003,-100.000000,
19:50:46,0.000001,0.000000,
19:50:56:033,-78.899994,-100.000000,
19:50:56,0.000001,0.000000,
19:51:06:086,-79.000000,-100.000000,
19:51:06,0.000001,0.000000,
19:51:16:137,-79.000000,-100.000000,
19:51:16,0.000001,0.000000,
19:51:26:043,-79.099998,-100.000000,
19:51:26,0.000001,0.000000,
19:51:36:086,-79.199997,-100.000000,
19:51:36,0.000001,0.000000,
19:51:46:038,-79.300003,-100.000000,
19:51:46,0.000001,0.000000,
19:51:56:087,-79.400002,-100.000000,
19:51:56,0.000001,0.000000,
19:52:06:137,-79.400002,-100.000000,
19:52:06,0.000001,0.000000,
19:52:15:980,-79.500000,-100.000000,
19:52:16,0.000001,0.000000,
19:52:26:087,-79.599998,-100.000000,
19:52:26,0.000001,0.000000,
19:52:36:095,-79.699997,-100.000000,
19:52:36,0.000001,0.000000,
19:52:46:089,-79.699997,-100.000000,
19:52:46,0.000001,0.000000,
19:52:56:031,-79.800003,-100.000000,
19:52:56,0.000001,0.000000,
19:53:06:139,-79.800003,-100.000000,
19:53:06,0.000001,0.000000,
19:53:16:189,-79.899994,-100.000000,
19:53:16,0.000001,0.000000,
19:53:26:136,-79.899994,-100.000000,
19:53:26,0.000001,0.000000,
19:53:36:140,-80.000000,-100.000000,
19:53:36,0.000001,0.000000,
19:53:46:038,-80.000000,-100.000000,
19:53:46,0.000001,0.000000,
19:53:56:186,-80.000000,-100.000000,
19:53:56,0.000001,0.000000,
19:54:06:141,-80.100006,-100.000000,
19:54:06,0.000001,0.000000,
19:54:16:082,-80.100006,-100.000000,
19:54:16,0.000001,0.000000,
19:54:26:136,-80.100006,-100.000000,
19:54:26,0.000001,0.000000,
19:54:36:082,-80.200005,-100.000000,
19:54:36,0.000001,0.000000,
19:54:46:136,-80.200005,-100.000000,
19:54:46,0.000001,0.000000,
19:54:56:137,-80.200005,-100.000000,
19:54:56,0.000001,0.000000,
19:55:06:090,-80.299995,-100.000000,
19:55:06,0.000001,0.000000,
19:55:16:287,-80.299995,-100.000000,
19:55:16,0.000001,0.000000,
19:55:26:083,-80.299995,-100.000000,
19:55:26,0.000001,0.000000,
19:55:36:138,-80.400002,-100.000000,
19:55:36,0.000001,0.000000,
19:55:46:040,-80.400002,-100.000000,
19:55:46,0.000001,0.000000,
19:55:56:086,-80.400002,-100.000000,
19:55:56,0.000001,0.000000,
19:56:06:144,-80.400002,-100.000000,
19:56:06,0.000001,0.000000,
19:56:16:032,-80.500000,-100.000000,
19:56:16,0.000001,0.000000,
19:56:26:136,-80.500000,-100.000000,
19:56:26,0.000001,0.000000,
19:56:36:038,-80.500000,-100.000000,
19:56:36,0.000001,0.000000,
19:56:46:086,-80.600006,-100.000000,
19:56:46,0.000001,0.000000,
19:56:56:135,-80.600006,-100.000000,
19:56:56,0.000001,0.000000,
19:57:06:034,-80.600006,-100.000000,
19:57:06,0.000001,0.000000,
19:57:15:986,-80.600006,-100.000000,
19:57:16,0.000001,0.000000,
19:57:26:083,-80.600006,-100.000000,
19:57:26,0.000001,0.000000,
19:57:36:035,-80.699997,-100.000000,
19:57:36,0.000001,0.000000,
19:57:46:139,-80.699997,-100.000000,
19:57:46,0.000001,0.000000,
19:57:56:187,-80.699997,-100.000000,
19:57:56,0.000001,0.000000,
19:58:06:044,-80.699997,-100.000000,
19:58:06,0.000001,0.000000,
19:58:16:243,-80.699997,-100.000000,
19:58:16,0.000001,0.000000,
19:58:26:087,-80.800003,-100.000000,
19:58:26,0.000001,0.000000,
19:58:36:139,-80.800003,-100.000000,
19:58:36,0.000001,0.000000,
19:58:46:136,-80.800003,-100.000000,
19:58:46,0.000001,0.000000,
19:58:56:087,-80.900002,-100.000000,
19:58:56,0.000001,0.000000,
19:59:06:037,-80.900002,-100.000000,
19:59:06,0.000001,0.000000,
19:59:16:032,-80.900002,-100.000000,
19:59:16,0.000001,0.000000,
19:59:26:031,-80.900002,-100.000000,
19:59:26,0.000001,0.000000,
19:59:36:035,-80.900002,-100.000000,
19:59:36,0.000001,0.000000,
19:59:46:040,-80.900002,-100.000000,
19:59:46,0.000001,0.000000,
19:59:56:032,-81.000000,-100.000000,
19:59:56,0.000001,0.000000,
20:00:06:139,-81.000000,-100.000000,
20:00:06,0.000001,0.000000,
20:00:16:191,-81.000000,-100.000000,
20:00:16,0.000001,0.000000,
20:00:26:132,-81.000000,-100.000000,
20:00:26,0.000001,0.000000,
20:00:36:193,-81.000000,-100.000000,
20:00:36,0.000001,0.000000,
20:00:46:084,-81.000000,-100.000000,
20:00:46,0.000001,0.000000,
20:00:56:188,-81.000000,-100.000000,
20:00:56,0.000001,0.000000,
20:01:06:144,-81.100006,-100.000000,
20:01:06,0.000001,0.000000,
20:01:16:034,-81.100006,-100.000000,
20:01:16,0.000001,0.000000,
20:01:26:133,-81.100006,-100.000000,
20:01:26,0.000001,0.000000,
20:01:36:034,-81.100006,-100.000000,
20:01:36,0.000001,0.000000,
20:01:46:091,-81.100006,-100.000000,
20:01:46,0.000001,0.000000,
20:01:56:135,-81.100006,-100.000000,
20:01:56,0.000001,0.000000,
20:02:06:141,-81.100006,-100.000000,
20:02:06,0.000001,0.000000,
20:02:16:091,-81.100006,-100.000000,
20:02:16,0.000001,0.000000,
20:02:26:138,-81.100006,-100.000000,
20:02:26,0.000001,0.000000,
20:02:36:084,-81.100006,-100.000000,
20:02:36,0.000001,0.000000,
20:02:46:133,-81.100006,-100.000000,
20:02:46,0.000001,0.000000,
20:02:55:987,-81.100006,-100.000000,
20:02:56,0.000001,0.000000,
20:03:06:038,-81.199997,-100.000000,
20:03:06,0.000001,0.000000,
20:03:16:087,-81.100006,-100.000000,
20:03:16,0.000001,0.000000,
20:03:26:052,-81.100006,-100.000000,
20:03:26,0.000001,0.000000,
20:03:36:037,-81.100006,-100.000000,
20:03:36,0.000001,0.000000,
20:03:46:083,-81.199997,-100.000000,
20:03:46,0.000001,0.000000,
20:03:56:132,-81.199997,-100.000000,
20:03:56,0.000001,0.000000,
20:04:06:136,-81.199997,-100.000000,
20:04:06,0.000001,0.000000,
20:04:16:033,-81.199997,-100.000000,
20:04:16,0.000001,0.000000,
20:04:26:132,-81.199997,-100.000000,
20:04:26,0.000001,0.000000,
20:04:36:084,-81.199997,-100.000000,
20:04:36,0.000001,0.000000,
20:04:46:089,-81.199997,-100.000000,
20:04:46,0.000001,0.000000,
20:04:56:185,-81.199997,-100.000000,
20:04:56,0.000001,0.000000,
20:05:06:091,-81.199997,-100.000000,
20:05:06,0.000001,0.000000,
20:05:16:038,-81.199997,-100.000000,
20:05:16,0.000001,0.000000,
20:05:26:135,-81.199997,-100.000000,
20:05:26,0.000001,0.000000,
20:05:36:037,-81.199997,-100.000000,
20:05:36,0.000001,0.000000,
20:05:46:135,-81.199997,-100.000000,
20:05:46,0.000001,0.000000,
20:05:56:033,-81.199997,-100.000000,
20:05:56,0.000001,0.000000,
20:06:06:082,-81.199997,-100.000000,
20:06:06,0.000001,0.000000,
20:06:16:038,-81.199997,-100.000000,
20:06:16,0.000001,0.000000,
20:06:26:031,-81.199997,-100.000000,
20:06:26,0.000001,0.000000,
20:06:36:082,-81.199997,-100.000000,
20:06:36,0.000001,0.000000,
20:06:46:087,-81.199997,-100.000000,
20:06:46,0.000001,0.000000,
20:06:56:034,-81.199997,-100.000000,
20:06:56,0.000001,0.000000,
20:07:06:083,-81.199997,-100.000000,
20:07:06,0.000001,0.000000,
20:07:15:986,-81.199997,-100.000000,
20:07:16,0.000001,0.000000,
20:07:26:083,-81.199997,-100.000000,
20:07:26,0.000001,0.000000,
20:07:36:133,-81.199997,-100.000000,
20:07:36,0.000001,0.000000,
20:07:46:032,-81.199997,-100.000000,
20:07:46,0.000001,0.000000,
20:07:55:981,-81.199997,-100.000000,
20:07:56,0.000001,0.000000,
20:08:06:083,-81.199997,-100.000000,
20:08:06,0.000001,0.000000,
20:08:16:031,-81.199997,-100.000000,
20:08:16,0.000001,0.000000,
20:08:26:084,-81.199997,-100.000000,
20:08:26,0.000001,0.000000,
20:08:36:035,-81.199997,-100.000000,
20:08:36,0.000001,0.000000,
20:08:46:084,-81.199997,-100.000000,
20:08:46,0.000001,0.000000,
20:08:56:037,-81.199997,-100.000000,
20:08:56,0.000001,0.000000,
20:09:06:089,-81.199997,-100.000000,
20:09:06,0.000001,0.000000,
20:09:16:189,-81.199997,-100.000000,
20:09:16,0.000001,0.000000,
20:09:26:135,-81.199997,-100.000000,
20:09:26,0.000001,0.000000,
20:09:36:133,-81.199997,-100.000000,
20:09:36,0.000001,0.000000,
20:09:46:087,-81.199997,-100.000000,
20:09:46,0.000001,0.000000,
20:09:56:290,-81.199997,-100.000000,
20:09:56,0.000001,0.000000,
20:10:06:039,-81.199997,-100.000000,
20:10:06,0.000001,0.000000,
20:10:16:133,-81.199997,-100.000000,
20:10:16,0.000001,0.000000,
20:10:26:036,-81.199997,-100.000000,
20:10:26,0.000001,0.000000,
20:10:36:086,-81.199997,-100.000000,
20:10:36,0.000001,0.000000,
20:10:46:039,-81.199997,-100.000000,
20:10:46,0.000001,0.000000,
20:10:56:087,-81.199997,-100.000000,
20:10:56,0.000001,0.000000,
20:11:06:086,-81.199997,-100.000000,
20:11:06,0.000001,0.000000,
20:11:16:034,-81.199997,-100.000000,
20:11:16,0.000001,0.000000,
20:11:26:008,-81.199997,-100.000000,
20:11:26,0.000001,0.000000,
20:11:36:139,-81.199997,-100.000000,
20:11:36,0.000001,0.000000,
20:11:46:141,-81.199997,-100.000000,
20:11:46,0.000001,0.000000,
20:11:56:033,-81.199997,-100.000000,
20:11:56,0.000001,0.000000,
20:12:06:037,-81.199997,-100.000000,
20:12:06,0.000001,0.000000,
20:12:16:086,-81.199997,-100.000000,
20:12:16,0.000001,0.000000,
20:12:26:140,-81.199997,-100.000000,
20:12:26,0.000001,0.000000,
20:12:36:192,-81.199997,-100.000000,
20:12:36,0.000001,0.000000,
20:12:46:032,-81.199997,-100.000000,
20:12:46,0.000001,0.000000,
20:12:55:985,-81.199997,-100.000000,
20:12:56,0.000001,0.000000,
20:13:06:040,-81.199997,-100.000000,
20:13:06,0.000001,0.000000,
20:13:16:190,-81.199997,-100.000000,
20:13:16,0.000001,0.000000,
20:13:26:090,-81.199997,-100.000000,
20:13:26,0.000001,0.000000,
20:13:36:192,-81.199997,-100.000000,
20:13:36,0.000001,0.000000,
20:13:46:141,-81.199997,-100.000000,
20:13:46,0.000001,0.000000,
20:13:56:140,-81.199997,-100.000000,
20:13:56,0.000001,0.000000,
20:14:06:091,-81.100006,-100.000000,
20:14:06,0.000001,0.000000,
20:14:16:089,-81.199997,-100.000000,
20:14:16,0.000001,0.000000,
20:14:26:141,-81.199997,-100.000000,
20:14:26,0.000001,0.000000,
20:14:36:192,-81.199997,-100.000000,
20:14:36,0.000001,0.000000,
20:14:46:084,-81.100006,-100.000000,
20:14:46,0.000001,0.000000,
20:14:56:135,-81.100006,-100.000000,
20:14:56,0.000001,0.000000,
20:15:06:133,-81.100006,-100.000000,
20:15:06,0.000001,0.000000,
20:15:16:136,-81.100006,-100.000000,
20:15:16,0.000001,0.000000,
20:15:26:035,-81.100006,-100.000000,
20:15:26,0.000001,0.000000,
20:15:36:034,-81.100006,-100.000000,
20:15:36,0.000001,0.000000,
20:15:46:136,-81.100006,-100.000000,
20:15:46,0.000001,0.000000,
20:15:56:089,-81.100006,-100.000000,
20:15:56,0.000001,0.000000,
20:16:06:031,-81.100006,-100.000000,
20:16:06,0.000001,0.000000,
20:16:16:038,-81.100006,-100.000000,
20:16:16,0.000001,0.000000,
20:16:26:133,-81.100006,-100.000000,
20:16:26,0.000001,0.000000,
20:16:36:237,-81.100006,-100.000000,
20:16:36,0.000001,0.000000,
20:16:46:091,-81.100006,-100.000000,
20:16:46,0.000001,0.000000,
20:16:56:085,-81.100006,-100.000000,
20:16:56,0.000001,0.000000,
20:17:06:136,-81.100006,-100.000000,
20:17:06,0.000001,0.000000,
20:17:16:287,-81.100006,-100.000000,
20:17:16,0.000001,0.000000,
20:17:26:032,-81.100006,-100.000000,
20:17:26,0.000001,0.000000,
20:17:36:242,-81.100006,-100.000000,
20:17:36,0.000001,0.000000,
20:17:46:032,-81.100006,-100.000000,
20:17:46,0.000001,0.000000,
20:17:56:090,-81.100006,-100.000000,
20:17:56,0.000001,0.000000,
20:18:06:083,-81.000000,-100.000000,
20:18:06,0.000001,0.000000,
20:18:16:184,-81.100006,-100.000000,
20:18:16,0.000001,0.000000,
20:18:26:089,-81.100006,-100.000000,
20:18:26,0.000001,0.000000,
20:18:36:031,-81.100006,-100.000000,
